StateAbbreviation,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,MapDate
CA,0.29,457.18,"2,071.42",0.01,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-03-05
CA,24.70,"39,061.61","16,898,895.15",45.36,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-03-12
CA,21.95,"34,719.66","5,877,182.38",15.78,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-03-12
CA,22.10,"34,948.98","19,160,384.70",51.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-03-19
CA,22.30,"35,269.13","3,516,914.20",9.44,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-03-19
CA,22.85,"36,140.78","19,469,775.34",52.26,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-03-26
CA,20.76,"32,825.16","3,130,735.68",8.40,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-03-26
CA,1.56,"2,471.43","196,728.90",0.53,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-03-26
CA,18.05,"28,547.15","18,247,060.01",48.98,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-04-02
CA,20.20,"31,951.86","3,563,025.05",9.56,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-04-02
CA,6.56,"10,378.78","948,473.58",2.55,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-04-02
CA,10.29,"16,269.14","6,978,974.42",18.73,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-04-09
CA,16.51,"26,103.23","13,210,951.25",35.46,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-04-09
CA,19.10,"30,203.18","2,764,025.94",7.42,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-04-09
CA,9.15,"14,476.98","3,701,353.33",9.94,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-04-16
CA,8.86,"14,015.53","11,995,292.61",32.20,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-04-16
CA,29.37,"46,448.72","7,508,087.29",20.15,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-04-16
CA,9.17,"14,501.89","3,939,687.96",10.58,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-04-23
CA,8.85,"13,998.73","11,789,193.90",31.65,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-04-23
CA,29.12,"46,058.71","7,456,122.87",20.01,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-04-23
CA,8.86,"14,004.81","4,088,570.19",10.97,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-04-30
CA,11.49,"18,171.02","13,722,383.67",36.83,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-04-30
CA,25.95,"41,043.49","5,255,765.29",14.11,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-04-30
CA,0.45,706.42,"71,464.74",0.19,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-04-30
CA,9.33,"14,755.28","4,585,917.86",12.31,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-05-07
CA,10.92,"17,270.48","13,403,641.87",35.98,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-05-07
CA,25.76,"40,739.81","5,025,859.22",13.49,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-05-07
CA,0.45,716.74,"72,509.27",0.19,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-05-07
CA,9.41,"14,888.80","4,559,774.49",12.24,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-05-14
CA,10.72,"16,953.77","13,402,006.64",35.97,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-05-14
CA,26.05,"41,192.62","5,060,958.84",13.59,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-05-14
CA,0.55,862.29,"87,233.36",0.23,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-05-14
CA,9.67,"15,300.36","4,967,416.04",13.33,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-05-21
CA,10.76,"17,022.63","13,087,470.67",35.13,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-05-21
CA,25.61,"40,507.70","4,972,056.70",13.35,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-05-21
CA,0.45,718.26,"72,662.46",0.20,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-05-21
CA,38.31,"60,590.14","15,088,015.27",40.50,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-05-28
CA,14.61,"23,106.16","15,898,471.30",42.68,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-05-28
CA,23.31,"36,868.83","5,132,950.01",13.78,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-05-28
CA,3.87,"6,120.66","561,367.89",1.51,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-05-28
CA,39.95,"63,182.28","15,325,082.99",41.14,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-06-04
CA,15.20,"24,044.51","15,787,216.26",42.38,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-06-04
CA,22.92,"36,243.03","5,004,278.09",13.43,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-06-04
CA,3.93,"6,219.97","568,989.12",1.53,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-06-04
CA,39.79,"62,929.68","15,294,081.87",41.05,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-06-11
CA,15.27,"24,145.83","15,685,555.89",42.10,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-06-11
CA,22.99,"36,357.13","5,114,765.49",13.73,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-06-11
CA,4.09,"6,471.73","589,365.41",1.58,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-06-11
CA,33.77,"53,400.52","13,841,778.59",37.16,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-06-18
CA,15.02,"23,755.70","10,114,237.03",27.15,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-06-18
CA,24.14,"38,169.36","11,346,511.75",30.46,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-06-18
CA,9.07,"14,340.32","1,379,712.32",3.70,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-06-18
CA,39.45,"62,388.94","13,553,832.76",36.38,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-06-25
CA,17.50,"27,674.78","6,399,339.90",17.18,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-06-25
CA,22.03,"34,841.73","14,636,909.36",39.29,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-06-25
CA,13.46,"21,282.13","2,314,475.94",6.21,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-06-25
CA,39.25,"62,065.86","13,191,575.20",35.41,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-07-02
CA,17.54,"27,746.16","6,739,385.03",18.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-07-02
CA,22.09,"34,939.25","14,566,144.30",39.10,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-07-02
CA,13.67,"21,618.96","2,415,532.22",6.48,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-07-02
CA,39.88,"63,065.97","13,220,409.53",35.49,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-07-09
CA,17.48,"27,649.36","6,341,265.51",17.02,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-07-09
CA,20.94,"33,118.94","14,495,057.12",38.91,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-07-09
CA,15.15,"23,952.02","2,892,161.83",7.76,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-07-09
CA,41.78,"66,074.16","13,446,351.27",36.09,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-07-16
CA,15.27,"24,145.88","4,066,677.80",10.92,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-07-16
CA,13.09,"20,697.19","12,344,464.06",33.14,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-07-16
CA,23.20,"36,686.81","7,050,582.48",18.93,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-07-16
CA,39.01,"61,685.99","13,037,941.24",35.00,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-07-23
CA,17.40,"27,523.10","2,412,828.51",6.48,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-07-23
CA,14.84,"23,462.30","13,956,676.78",37.46,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-07-23
CA,23.07,"36,477.86","7,171,362.04",19.25,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-07-23
CA,39.66,"62,715.89","13,191,198.54",35.41,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-07-30
CA,15.65,"24,743.48","2,315,743.39",6.22,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-07-30
CA,15.25,"24,120.24","13,872,622.67",37.24,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-07-30
CA,24.45,"38,673.65","7,648,338.32",20.53,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-07-30
CA,38.55,"60,963.54","13,218,921.31",35.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-08-06
CA,16.17,"25,573.59","2,158,230.36",5.79,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-08-06
CA,14.00,"22,143.36","13,841,506.46",37.15,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-08-06
CA,26.05,"41,195.63","7,806,477.38",20.95,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-08-06
CA,38.36,"60,658.50","13,185,164.79",35.39,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-08-13
CA,16.63,"26,299.82","2,190,656.79",5.88,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-08-13
CA,13.71,"21,682.15","13,863,321.32",37.21,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-08-13
CA,26.32,"41,622.43","7,795,541.56",20.93,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-08-13
CA,38.43,"60,779.49","13,159,797.01",35.32,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-08-20
CA,16.26,"25,716.04","2,148,426.07",5.77,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-08-20
CA,16.37,"25,884.07","16,433,067.03",44.11,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-08-20
CA,23.95,"37,870.25","5,292,667.91",14.21,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-08-20
CA,38.87,"61,479.52","13,264,020.05",35.60,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-08-27
CA,16.24,"25,690.57","1,844,646.34",4.95,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-08-27
CA,15.78,"24,962.69","16,346,590.59",43.88,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-08-27
CA,24.21,"38,283.34","5,299,158.69",14.22,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-08-27
CA,38.35,"60,656.40","13,203,266.79",35.44,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-09-03
CA,16.44,"25,992.56","2,205,611.86",5.92,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-09-03
CA,16.98,"26,854.71","16,754,724.81",44.97,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-09-03
CA,22.95,"36,287.71","4,867,084.26",13.06,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-09-03
CA,39.66,"62,722.12","13,420,814.06",36.03,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-09-10
CA,14.79,"23,393.26","1,896,089.82",5.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-09-10
CA,16.82,"26,598.35","16,622,487.66",44.62,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-09-10
CA,23.63,"37,371.19","5,069,326.18",13.61,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-09-10
CA,38.62,"61,070.03","13,558,038.86",36.39,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-09-17
CA,16.22,"25,657.04","1,918,779.14",5.15,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-09-17
CA,15.47,"24,462.36","16,247,563.75",43.61,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-09-17
CA,23.92,"37,833.53","5,269,134.89",14.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-09-17
CA,38.36,"60,671.92","13,487,956.91",36.21,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-09-24
CA,16.50,"26,089.64","1,948,776.33",5.23,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-09-24
CA,15.66,"24,763.90","16,323,828.98",43.82,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-09-24
CA,23.98,"37,923.71","5,251,306.21",14.10,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-09-24
CA,42.13,"66,619.87","13,584,911.48",36.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-10-01
CA,13.56,"21,441.44","2,116,437.88",5.68,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-10-01
CA,14.58,"23,056.60","15,667,228.59",42.06,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-10-01
CA,23.61,"37,344.55","5,617,910.39",15.08,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-10-01
CA,29.27,"46,294.93","12,081,609.08",32.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-10-08
CA,31.07,"49,136.10","3,681,127.13",9.88,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-10-08
CA,16.01,"25,326.86","15,988,135.90",42.92,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-10-08
CA,23.64,"37,389.98","5,503,084.30",14.77,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-10-08
CA,29.52,"46,684.14","12,400,762.36",33.29,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-10-15
CA,30.88,"48,836.96","3,469,494.42",9.31,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-10-15
CA,15.96,"25,245.90","15,852,689.84",42.55,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-10-15
CA,23.64,"37,380.87","5,531,009.79",14.85,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-10-15
CA,27.99,"44,272.64","12,393,355.08",33.27,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-10-22
CA,32.36,"51,173.97","3,095,289.61",8.31,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-10-22
CA,15.76,"24,919.65","16,074,471.20",43.15,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-10-22
CA,23.89,"37,781.62","5,690,840.52",15.28,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-10-22
CA,27.77,"43,917.92","12,431,430.92",33.37,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-10-29
CA,32.82,"51,905.03","3,457,498.50",9.28,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-10-29
CA,15.13,"23,920.31","15,441,296.62",41.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-10-29
CA,24.28,"38,404.61","5,923,730.38",15.90,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-10-29
CA,24.52,"38,774.20","11,504,241.27",30.88,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-11-05
CA,28.28,"44,730.32","4,182,489.15",11.23,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-11-05
CA,22.72,"35,933.55","15,448,751.82",41.47,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-11-05
CA,24.48,"38,709.80","6,118,474.17",16.42,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-11-05
CA,59.52,"94,133.34","20,312,580.74",54.52,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-11-12
CA,7.09,"11,210.16","5,802,821.46",15.58,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-11-12
CA,7.69,"12,157.43","3,845,308.94",10.32,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-11-12
CA,20.41,"32,284.56","5,470,538.11",14.68,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-11-12
CA,58.58,"92,645.86","20,067,475.67",53.87,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-11-19
CA,7.66,"12,110.85","5,685,566.85",15.26,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-11-19
CA,7.53,"11,910.40","4,349,015.42",11.67,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-11-19
CA,20.68,"32,699.02","5,551,089.28",14.90,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-11-19
CA,58.89,"93,133.54","19,490,913.61",52.32,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-11-26
CA,7.56,"11,959.02","6,262,764.29",16.81,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-11-26
CA,7.78,"12,301.22","4,494,114.37",12.06,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-11-26
CA,20.81,"32,917.90","5,498,984.80",14.76,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-11-26
CA,59.08,"93,433.22","19,957,619.01",53.57,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-12-03
CA,7.10,"11,221.49","5,757,566.62",15.45,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-12-03
CA,10.81,"17,089.85","6,180,347.82",16.59,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-12-03
CA,17.35,"27,445.77","3,215,638.94",8.63,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-12-03
CA,48.26,"76,325.00","20,619,200.67",55.35,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-12-10
CA,20.85,"32,975.80","6,983,655.39",18.75,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-12-10
CA,13.50,"21,345.16","6,423,160.03",17.24,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-12-10
CA,17.39,"27,501.91","3,227,940.31",8.66,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-12-10
CA,22.15,"35,032.93","9,701,581.39",26.04,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-12-17
CA,6.63,"10,483.31","5,408,873.81",14.52,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-12-17
CA,11.94,"18,884.27","5,849,023.11",15.70,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-12-17
CA,17.18,"27,173.02","3,175,791.49",8.52,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-12-17
CA,10.32,"16,317.77","8,802,255.42",23.63,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-12-24
CA,6.83,"10,802.70","3,188,867.60",8.56,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-12-24
CA,8.71,"13,767.21","2,017,002.04",5.41,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-12-24
CA,17.58,"27,805.20","3,226,009.00",8.66,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-12-24
CA,9.39,"14,844.27","9,292,089.20",24.94,0.00,0.00,2,1,D0  ,California,"158,147.87",2002-12-31
CA,6.17,"9,753.86","2,867,875.49",7.70,0.00,0.00,2,2,D1  ,California,"158,147.87",2002-12-31
CA,8.87,"14,029.09","2,032,310.29",5.46,0.00,0.00,2,3,D2  ,California,"158,147.87",2002-12-31
CA,17.19,"27,182.88","3,173,585.76",8.52,0.00,0.00,2,4,D3  ,California,"158,147.87",2002-12-31
CA,9.70,"15,332.97","9,896,833.71",26.57,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-01-07
CA,6.72,"10,622.83","2,256,655.65",6.06,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-01-07
CA,8.50,"13,435.45","1,775,082.38",4.76,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-01-07
CA,16.93,"26,773.54","3,157,896.92",8.48,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-01-07
CA,8.48,"13,407.08","10,323,168.67",27.71,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-01-14
CA,5.42,"8,575.03","2,078,533.46",5.58,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-01-14
CA,8.31,"13,147.35","1,880,948.79",5.05,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-01-14
CA,17.08,"27,003.90","3,163,452.60",8.49,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-01-14
CA,9.23,"14,600.16","12,218,325.81",32.80,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-01-21
CA,5.50,"8,703.03","1,936,808.62",5.20,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-01-21
CA,7.01,"11,090.07","1,597,261.86",4.29,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-01-21
CA,17.18,"27,176.92","3,138,719.07",8.43,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-01-21
CA,18.70,"29,569.91","16,912,476.92",45.40,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-01-28
CA,4.32,"6,833.57","1,064,837.60",2.86,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-01-28
CA,9.57,"15,129.54","2,405,136.53",6.46,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-01-28
CA,15.67,"24,782.16","2,869,113.99",7.70,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-01-28
CA,20.87,"33,002.07","16,640,338.15",44.67,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-02-04
CA,5.98,"9,449.60","1,470,920.65",3.95,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-02-04
CA,10.10,"15,974.35","2,500,554.30",6.71,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-02-04
CA,15.70,"24,828.83","2,846,822.89",7.64,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-02-04
CA,15.78,"24,955.72","13,964,338.65",37.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-02-11
CA,10.51,"16,615.27","4,238,985.56",11.38,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-02-11
CA,13.41,"21,201.05","2,599,443.20",6.98,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-02-11
CA,14.91,"23,587.62","2,738,771.92",7.35,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-02-11
CA,7.71,"12,194.46","2,564,114.96",6.88,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-02-18
CA,13.78,"21,792.33","2,154,211.16",5.78,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-02-18
CA,12.75,"20,164.99","1,221,815.78",3.28,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-02-18
CA,7.93,"12,548.91","1,568,539.23",4.21,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-02-18
CA,7.44,"11,768.62","2,560,491.09",6.87,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-02-25
CA,13.84,"21,893.90","2,138,782.71",5.74,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-02-25
CA,12.99,"20,547.16","1,294,363.54",3.47,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-02-25
CA,7.62,"12,049.90","1,513,087.63",4.06,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-02-25
CA,9.18,"14,511.77","1,968,650.46",5.28,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-03-04
CA,8.84,"13,985.86","1,044,563.56",2.80,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-03-04
CA,20.46,"32,354.08","2,270,315.49",6.09,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-03-04
CA,1.35,"2,132.61","353,235.67",0.95,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-03-04
CA,21.16,"33,458.20","8,474,425.76",22.75,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-03-11
CA,11.86,"18,758.33","2,063,900.21",5.54,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-03-11
CA,20.65,"32,652.86","2,356,018.54",6.32,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-03-11
CA,1.20,"1,896.92","251,885.68",0.68,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-03-11
CA,15.60,"24,672.94","2,799,676.98",7.52,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-03-18
CA,21.35,"33,765.36","3,673,433.58",9.86,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-03-18
CA,11.51,"18,194.94","880,579.09",2.36,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-03-18
CA,0.04,69.58,"5,461.63",0.01,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-03-18
CA,16.07,"25,411.90","2,833,539.26",7.61,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-03-25
CA,20.77,"32,846.55","3,508,907.07",9.42,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-03-25
CA,11.23,"17,758.93","826,434.53",2.22,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-03-25
CA,0.10,164.06,"15,517.01",0.04,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-03-25
CA,27.79,"43,953.62","7,020,593.40",18.85,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-04-01
CA,21.00,"33,211.02","3,602,053.41",9.67,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-04-01
CA,11.36,"17,960.99","893,061.10",2.40,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-04-01
CA,0.21,335.15,"10,812.59",0.03,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-04-01
CA,27.13,"42,899.25","6,698,822.30",17.98,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-04-08
CA,21.34,"33,755.65","3,608,913.05",9.69,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-04-08
CA,11.22,"17,749.98","908,693.74",2.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-04-08
CA,0.17,270.49,632.75,0.00,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-04-08
CA,12.44,"19,677.11","2,468,878.49",6.63,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-04-15
CA,18.82,"29,768.03","2,713,107.49",7.28,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-04-15
CA,10.12,"16,012.07","880,156.52",2.36,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-04-15
CA,0.05,78.34,180.60,0.00,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-04-15
CA,9.43,"14,920.84","2,237,313.69",6.01,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-04-22
CA,22.09,"34,937.14","2,905,263.94",7.80,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-04-22
CA,8.72,"13,788.24","952,268.42",2.56,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-04-22
CA,0.04,55.64,128.28,0.00,0.00,0.00,2,4,D3  ,California,"158,147.87",2003-04-22
CA,11.17,"17,669.38","2,393,564.13",6.42,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-04-29
CA,21.79,"34,459.48","2,878,531.95",7.73,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-04-29
CA,7.67,"12,127.74","947,514.43",2.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-04-29
CA,11.17,"17,670.65","2,572,437.81",6.91,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-05-06
CA,21.79,"34,462.24","2,995,313.36",8.04,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-05-06
CA,8.33,"13,168.94","1,033,342.32",2.77,0.00,0.00,2,3,D2  ,California,"158,147.87",2003-05-06
CA,10.73,"16,963.20","2,104,027.08",5.65,0.00,0.00,2,1,D0  ,California,"158,147.87",2003-05-13
CA,17.44,"27,573.71","2,371,146.17",6.36,0.00,0.00,2,2,D1  ,California,"158,147.87",2003-05-13
