,Map Date,Drought Level,Population Current,Population Current %,Area Current,Area Current %,Area Miles
2354,2015-06-23,D1  ,"904,906.67",2.43,"6,513.23",4.12,"158,147.87"
2355,2015-06-23,D2  ,"5,236,298.22",14.06,"37,192.70",23.52,"158,147.87"
2356,2015-06-23,D3  ,"10,683,532.91",28.68,"38,505.09",24.35,"158,147.87"
2357,2015-06-23,D4  ,"20,209,286.61",54.25,"73,900.16",46.73,"158,147.87"
2358,2015-06-30,D0  ,"197,376.08",0.53,"1,815.34",1.15,"158,147.87"
2359,2015-06-30,D1  ,"904,906.67",2.43,"6,513.23",4.12,"158,147.87"
2360,2015-06-30,D2  ,"5,236,298.22",14.06,"37,192.70",23.52,"158,147.87"
2361,2015-06-30,D3  ,"10,683,532.91",28.68,"38,505.09",24.35,"158,147.87"
2362,2015-06-30,D4  ,"20,209,286.61",54.25,"73,900.16",46.73,"158,147.87"
2363,2015-07-07,D0  ,"197,376.08",0.53,"1,815.34",1.15,"158,147.87"
2364,2015-07-07,D1  ,"905,805.24",2.43,"6,519.71",4.12,"158,147.87"
2365,2015-07-07,D2  ,"5,235,399.64",14.05,"37,186.22",23.51,"158,147.87"
2366,2015-07-07,D3  ,"10,683,532.91",28.68,"38,505.09",24.35,"158,147.87"
2367,2015-07-07,D4  ,"20,209,286.61",54.25,"73,900.16",46.73,"158,147.87"
2368,2015-07-14,D0  ,"197,376.08",0.53,"1,815.34",1.15,"158,147.87"
2369,2015-07-14,D1  ,"905,805.24",2.43,"6,519.71",4.12,"158,147.87"
2370,2015-07-14,D2  ,"5,235,399.64",14.05,"37,186.22",23.51,"158,147.87"
2371,2015-07-14,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2372,2015-07-14,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2373,2015-07-21,D0  ,"566,877.27",1.52,"3,964.04",2.51,"158,147.87"
2374,2015-07-21,D1  ,"536,304.05",1.44,"4,371.01",2.76,"158,147.87"
2375,2015-07-21,D2  ,"5,235,399.64",14.05,"37,186.22",23.51,"158,147.87"
2376,2015-07-21,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2377,2015-07-21,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2378,2015-07-28,D0  ,"566,877.27",1.52,"3,964.04",2.51,"158,147.87"
2379,2015-07-28,D1  ,"536,304.05",1.44,"4,371.01",2.76,"158,147.87"
2380,2015-07-28,D2  ,"5,235,399.64",14.05,"37,186.22",23.51,"158,147.87"
2381,2015-07-28,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2382,2015-07-28,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2383,2015-08-04,D0  ,"566,877.27",1.52,"3,964.04",2.51,"158,147.87"
2384,2015-08-04,D1  ,"536,304.05",1.44,"4,371.01",2.76,"158,147.87"
2385,2015-08-04,D2  ,"5,235,399.64",14.05,"37,186.22",23.51,"158,147.87"
2386,2015-08-04,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2387,2015-08-04,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2388,2015-08-11,D0  ,"566,877.27",1.52,"3,964.04",2.51,"158,147.87"
2389,2015-08-11,D1  ,"1,036,999.84",2.78,"7,893.33",4.99,"158,147.87"
2390,2015-08-11,D2  ,"4,734,703.85",12.71,"33,663.90",21.29,"158,147.87"
2391,2015-08-11,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2392,2015-08-11,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2393,2015-08-18,D0  ,"566,877.27",1.52,"3,964.04",2.51,"158,147.87"
2394,2015-08-18,D1  ,"1,036,999.84",2.78,"7,893.33",4.99,"158,147.87"
2395,2015-08-18,D2  ,"4,734,703.85",12.71,"33,663.90",21.29,"158,147.87"
2396,2015-08-18,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2397,2015-08-18,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2398,2015-08-25,D0  ,"566,877.27",1.52,"3,964.04",2.51,"158,147.87"
2399,2015-08-25,D1  ,"1,036,999.84",2.78,"7,893.33",4.99,"158,147.87"
2400,2015-08-25,D2  ,"4,734,703.85",12.71,"33,663.90",21.29,"158,147.87"
2401,2015-08-25,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2402,2015-08-25,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2403,2015-09-01,D0  ,"566,877.27",1.52,"3,964.04",2.51,"158,147.87"
2404,2015-09-01,D1  ,"1,036,999.84",2.78,"7,893.33",4.99,"158,147.87"
2405,2015-09-01,D2  ,"4,734,703.85",12.71,"33,663.90",21.29,"158,147.87"
2406,2015-09-01,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2407,2015-09-01,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2408,2015-09-08,D0  ,"566,877.27",1.52,"3,964.04",2.51,"158,147.87"
2409,2015-09-08,D1  ,"1,036,999.84",2.78,"7,893.33",4.99,"158,147.87"
2410,2015-09-08,D2  ,"4,734,703.85",12.71,"33,663.90",21.29,"158,147.87"
2411,2015-09-08,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2412,2015-09-08,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2413,2015-09-15,D0  ,"571,024.72",1.53,"3,995.27",2.53,"158,147.87"
2414,2015-09-15,D1  ,"1,032,852.39",2.77,"7,862.10",4.97,"158,147.87"
2415,2015-09-15,D2  ,"4,734,703.85",12.71,"33,663.90",21.29,"158,147.87"
2416,2015-09-15,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2417,2015-09-15,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2418,2015-09-22,D0  ,"571,024.72",1.53,"3,995.27",2.53,"158,147.87"
2419,2015-09-22,D1  ,"1,032,852.39",2.77,"7,862.10",4.97,"158,147.87"
2420,2015-09-22,D2  ,"4,734,703.85",12.71,"33,663.90",21.29,"158,147.87"
2421,2015-09-22,D3  ,"10,686,186.85",28.68,"39,656.63",25.08,"158,147.87"
2422,2015-09-22,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2423,2015-09-29,D0  ,"571,024.72",1.53,"3,995.27",2.53,"158,147.87"
2424,2015-09-29,D1  ,"1,032,852.39",2.77,"7,862.10",4.97,"158,147.87"
2425,2015-09-29,D2  ,"4,734,697.58",12.71,"33,663.71",21.29,"158,147.87"
2426,2015-09-29,D3  ,"10,686,193.13",28.68,"39,656.81",25.08,"158,147.87"
2427,2015-09-29,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2428,2015-10-06,D0  ,"571,009.75",1.53,"3,995.17",2.53,"158,147.87"
2429,2015-10-06,D1  ,"1,032,867.35",2.77,"7,862.20",4.97,"158,147.87"
2430,2015-10-06,D2  ,"4,734,697.58",12.71,"33,663.71",21.29,"158,147.87"
2431,2015-10-06,D3  ,"10,686,193.13",28.68,"39,656.81",25.08,"158,147.87"
2432,2015-10-06,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2433,2015-10-13,D0  ,"571,011.70",1.53,"3,995.19",2.53,"158,147.87"
2434,2015-10-13,D1  ,"1,032,867.35",2.77,"7,862.20",4.97,"158,147.87"
2435,2015-10-13,D2  ,"4,734,697.58",12.71,"33,663.71",21.29,"158,147.87"
2436,2015-10-13,D3  ,"10,686,193.13",28.68,"39,656.81",25.08,"158,147.87"
2437,2015-10-13,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2438,2015-10-20,D0  ,"571,013.64",1.53,"3,995.20",2.53,"158,147.87"
2439,2015-10-20,D1  ,"1,047,403.40",2.81,"8,005.89",5.06,"158,147.87"
2440,2015-10-20,D2  ,"4,720,161.54",12.67,"33,520.03",21.2,"158,147.87"
2441,2015-10-20,D3  ,"10,686,193.13",28.68,"39,656.81",25.08,"158,147.87"
2442,2015-10-20,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2443,2015-10-27,D0  ,"571,015.59",1.53,"3,995.22",2.53,"158,147.87"
2444,2015-10-27,D1  ,"1,047,403.40",2.81,"8,005.89",5.06,"158,147.87"
2445,2015-10-27,D2  ,"4,720,161.54",12.67,"33,520.03",21.2,"158,147.87"
2446,2015-10-27,D3  ,"10,686,193.13",28.68,"39,656.81",25.08,"158,147.87"
2447,2015-10-27,D4  ,"20,206,632.67",54.24,"72,748.62",46.0,"158,147.87"
2448,2015-11-03,D0  ,"571,017.53",1.53,"3,995.23",2.53,"158,147.87"
2449,2015-11-03,D1  ,"1,047,403.40",2.81,"8,005.89",5.06,"158,147.87"
2450,2015-11-03,D2  ,"4,721,657.57",12.67,"34,345.75",21.72,"158,147.87"
2451,2015-11-03,D3  ,"10,692,217.07",28.7,"40,659.97",25.71,"158,147.87"
2452,2015-11-03,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2453,2015-11-10,D0  ,"571,017.53",1.53,"3,995.23",2.53,"158,147.87"
2454,2015-11-10,D1  ,"1,047,403.40",2.81,"8,005.89",5.06,"158,147.87"
2455,2015-11-10,D2  ,"4,721,657.57",12.67,"34,345.75",21.72,"158,147.87"
2456,2015-11-10,D3  ,"10,692,217.07",28.7,"40,659.97",25.71,"158,147.87"
2457,2015-11-10,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2458,2015-11-17,D0  ,"571,017.53",1.53,"3,995.23",2.53,"158,147.87"
2459,2015-11-17,D1  ,"1,048,746.66",2.82,"8,023.96",5.07,"158,147.87"
2460,2015-11-17,D2  ,"4,720,314.31",12.67,"34,327.67",21.71,"158,147.87"
2461,2015-11-17,D3  ,"10,692,217.07",28.7,"40,659.97",25.71,"158,147.87"
2462,2015-11-17,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2463,2015-11-24,D0  ,"571,017.53",1.53,"3,995.23",2.53,"158,147.87"
2464,2015-11-24,D1  ,"1,048,746.66",2.82,"8,023.96",5.07,"158,147.87"
2465,2015-11-24,D2  ,"4,720,314.31",12.67,"34,327.67",21.71,"158,147.87"
2466,2015-11-24,D3  ,"10,692,217.07",28.7,"40,659.97",25.71,"158,147.87"
2467,2015-11-24,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2468,2015-12-01,D0  ,"571,017.53",1.53,"3,995.23",2.53,"158,147.87"
2469,2015-12-01,D1  ,"1,048,746.66",2.82,"8,023.96",5.07,"158,147.87"
2470,2015-12-01,D2  ,"4,720,314.31",12.67,"34,327.67",21.71,"158,147.87"
2471,2015-12-01,D3  ,"10,692,217.07",28.7,"40,659.97",25.71,"158,147.87"
2472,2015-12-01,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2473,2015-12-08,D0  ,"571,017.53",1.53,"3,995.23",2.53,"158,147.87"
2474,2015-12-08,D1  ,"1,048,746.66",2.82,"8,023.96",5.07,"158,147.87"
2475,2015-12-08,D2  ,"4,795,374.76",12.87,"36,647.56",23.17,"158,147.87"
2476,2015-12-08,D3  ,"10,617,156.62",28.5,"38,340.08",24.24,"158,147.87"
2477,2015-12-08,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2478,2015-12-15,D0  ,"571,017.53",1.53,"3,995.23",2.53,"158,147.87"
2479,2015-12-15,D1  ,"1,123,143.25",3.01,"10,594.54",6.7,"158,147.87"
2480,2015-12-15,D2  ,"4,720,978.17",12.67,"34,076.99",21.55,"158,147.87"
2481,2015-12-15,D3  ,"10,617,156.62",28.5,"38,340.08",24.24,"158,147.87"
2482,2015-12-15,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2483,2015-12-22,D0  ,"593,651.15",1.59,"4,219.57",2.67,"158,147.87"
2484,2015-12-22,D1  ,"1,123,096.85",3.01,"10,597.01",6.7,"158,147.87"
2485,2015-12-22,D2  ,"4,720,939.11",12.67,"34,071.47",21.54,"158,147.87"
2486,2015-12-22,D3  ,"10,617,156.62",28.5,"38,340.08",24.24,"158,147.87"
2487,2015-12-22,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2488,2015-12-29,D0  ,"593,651.39",1.59,"4,219.58",2.67,"158,147.87"
2489,2015-12-29,D1  ,"1,261,548.57",3.39,"15,462.23",9.78,"158,147.87"
2490,2015-12-29,D2  ,"4,582,705.98",12.3,"29,237.18",18.49,"158,147.87"
2491,2015-12-29,D3  ,"10,616,937.78",28.5,"38,309.14",24.22,"158,147.87"
2492,2015-12-29,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2493,2016-01-05,D0  ,"593,651.39",1.59,"4,219.58",2.67,"158,147.87"
2494,2016-01-05,D1  ,"1,261,548.57",3.39,"15,462.23",9.78,"158,147.87"
2495,2016-01-05,D2  ,"4,582,705.98",12.3,"29,237.18",18.49,"158,147.87"
2496,2016-01-05,D3  ,"10,616,937.78",28.5,"38,309.14",24.22,"158,147.87"
2497,2016-01-05,D4  ,"20,199,112.69",54.22,"70,919.74",44.84,"158,147.87"
2498,2016-01-12,D0  ,"593,651.39",1.59,"4,219.58",2.67,"158,147.87"
2499,2016-01-12,D1  ,"1,261,548.57",3.39,"15,462.23",9.78,"158,147.87"
2500,2016-01-12,D2  ,"4,582,705.98",12.3,"29,237.18",18.49,"158,147.87"
2501,2016-01-12,D3  ,"10,661,160.64",28.62,"41,758.34",26.4,"158,147.87"
2502,2016-01-12,D4  ,"20,154,889.84",54.1,"67,470.54",42.66,"158,147.87"
2503,2016-01-19,D0  ,"600,644.49",1.61,"4,468.92",2.83,"158,147.87"
2504,2016-01-19,D1  ,"1,410,859.86",3.79,"17,465.01",11.04,"158,147.87"
2505,2016-01-19,D2  ,"4,430,141.04",11.89,"28,435.34",17.98,"158,147.87"
2506,2016-01-19,D3  ,"10,657,421.18",28.61,"40,308.05",25.49,"158,147.87"
2507,2016-01-19,D4  ,"20,154,889.84",54.1,"67,470.54",42.66,"158,147.87"
2508,2016-01-26,D0  ,"776,221.69",2.08,"7,346.49",4.65,"158,147.87"
2509,2016-01-26,D1  ,"1,235,282.66",3.32,"14,587.44",9.22,"158,147.87"
2510,2016-01-26,D2  ,"6,071,522.66",16.3,"35,057.77",22.17,"158,147.87"
2511,2016-01-26,D3  ,"9,273,034.25",24.89,"37,557.54",23.75,"158,147.87"
2512,2016-01-26,D4  ,"19,897,895.15",53.41,"63,598.64",40.21,"158,147.87"
2513,2016-02-02,D0  ,"779,821.87",2.09,"7,500.92",4.74,"158,147.87"
2514,2016-02-02,D1  ,"1,231,668.74",3.31,"14,434.43",9.13,"158,147.87"
2515,2016-02-02,D2  ,"6,142,110.02",16.49,"35,155.84",22.23,"158,147.87"
2516,2016-02-02,D3  ,"9,486,722.70",25.47,"38,726.32",24.49,"158,147.87"
2517,2016-02-02,D4  ,"19,613,633.08",52.65,"62,330.36",39.41,"158,147.87"
2518,2016-02-09,D0  ,"797,046.51",2.14,"7,925.44",5.01,"158,147.87"
2519,2016-02-09,D1  ,"1,789,235.63",4.8,"20,481.78",12.95,"158,147.87"
2520,2016-02-09,D2  ,"5,570,490.95",14.95,"32,288.23",20.42,"158,147.87"
2521,2016-02-09,D3  ,"9,484,852.70",25.46,"36,260.73",22.93,"158,147.87"
2522,2016-02-09,D4  ,"19,602,690.07",52.62,"60,847.96",38.48,"158,147.87"
2523,2016-02-16,D0  ,"794,976.60",2.13,"7,928.73",5.01,"158,147.87"
2524,2016-02-16,D1  ,"1,787,878.04",4.8,"20,356.27",12.87,"158,147.87"
2525,2016-02-16,D2  ,"5,570,490.84",14.95,"32,288.23",20.42,"158,147.87"
2526,2016-02-16,D3  ,"9,484,852.81",25.46,"36,260.73",22.93,"158,147.87"
2527,2016-02-16,D4  ,"19,602,690.07",52.62,"60,847.96",38.48,"158,147.87"
2528,2016-02-23,D0  ,"794,084.94",2.13,"8,207.36",5.19,"158,147.87"
2529,2016-02-23,D1  ,"1,782,899.37",4.79,"19,856.68",12.56,"158,147.87"
2530,2016-02-23,D2  ,"5,574,261.48",14.96,"33,155.04",20.96,"158,147.87"
2531,2016-02-23,D3  ,"9,481,082.17",25.45,"35,393.92",22.38,"158,147.87"
2532,2016-02-23,D4  ,"19,602,690.07",52.62,"60,847.96",38.48,"158,147.87"
2533,2016-03-01,D0  ,"635,977.14",1.71,"7,020.87",4.44,"158,147.87"
2534,2016-03-01,D1  ,"1,860,694.92",4.99,"19,722.72",12.47,"158,147.87"
2535,2016-03-01,D2  ,"5,654,573.73",15.18,"34,475.50",21.8,"158,147.87"
2536,2016-03-01,D3  ,"9,481,082.17",25.45,"35,393.92",22.38,"158,147.87"
2537,2016-03-01,D4  ,"19,602,690.07",52.62,"60,847.96",38.48,"158,147.87"
2538,2016-03-08,D0  ,"103,256.97",0.28,"3,274.72",2.07,"158,147.87"
2539,2016-03-08,D1  ,"2,362,385.16",6.34,"22,667.24",14.33,"158,147.87"
2540,2016-03-08,D2  ,"5,685,603.67",15.26,"35,277.12",22.31,"158,147.87"
2541,2016-03-08,D3  ,"9,481,082.17",25.45,"35,393.92",22.38,"158,147.87"
2542,2016-03-08,D4  ,"19,602,690.07",52.62,"60,847.96",38.48,"158,147.87"
2543,2016-03-15,D0  ,"2,959,266.09",7.94,"9,942.82",6.29,"158,147.87"
2544,2016-03-15,D1  ,"2,876,316.26",7.72,"31,057.44",19.64,"158,147.87"
2545,2016-03-15,D2  ,"4,597,596.62",12.34,"28,983.56",18.33,"158,147.87"
2546,2016-03-15,D3  ,"7,574,444.36",20.33,"32,536.66",20.57,"158,147.87"
2547,2016-03-15,D4  ,"19,227,394.71",51.61,"54,940.48",34.74,"158,147.87"
2548,2016-03-22,D0  ,"2,960,263.92",7.95,"11,523.26",7.29,"158,147.87"
2549,2016-03-22,D1  ,"2,873,289.93",7.71,"29,566.74",18.7,"158,147.87"
2550,2016-03-22,D2  ,"4,566,533.56",12.26,"27,746.86",17.54,"158,147.87"
2551,2016-03-22,D3  ,"7,574,444.36",20.33,"32,536.66",20.57,"158,147.87"
2552,2016-03-22,D4  ,"19,227,394.71",51.61,"54,940.48",34.74,"158,147.87"
2553,2016-03-29,D0  ,"2,861,931.78",7.68,"9,282.86",5.87,"158,147.87"
2554,2016-03-29,D1  ,"2,863,847.81",7.69,"28,083.65",17.76,"158,147.87"
2555,2016-03-29,D2  ,"4,573,613.68",12.28,"27,780.64",17.57,"158,147.87"
2556,2016-03-29,D3  ,"7,566,181.68",20.31,"32,440.33",20.51,"158,147.87"
2557,2016-03-29,D4  ,"19,227,394.71",51.61,"54,940.48",34.74,"158,147.87"
2558,2016-04-05,D0  ,"2,861,931.78",7.68,"9,282.86",5.87,"158,147.87"
2559,2016-04-05,D1  ,"2,629,087.65",7.06,"25,635.65",16.21,"158,147.87"
2560,2016-04-05,D2  ,"4,808,373.84",12.91,"30,228.64",19.11,"158,147.87"
2561,2016-04-05,D3  ,"9,273,880.34",24.89,"37,273.52",23.57,"158,147.87"
2562,2016-04-05,D4  ,"17,519,696.04",47.03,"50,107.29",31.68,"158,147.87"
2563,2016-04-12,D0  ,"2,861,931.78",7.68,"9,282.86",5.87,"158,147.87"
2564,2016-04-12,D1  ,"2,629,087.65",7.06,"25,635.65",16.21,"158,147.87"
2565,2016-04-12,D2  ,"4,808,373.84",12.91,"30,228.64",19.11,"158,147.87"
2566,2016-04-12,D3  ,"9,273,880.34",24.89,"37,273.52",23.57,"158,147.87"
2567,2016-04-12,D4  ,"17,519,696.04",47.03,"50,107.29",31.68,"158,147.87"
2568,2016-04-19,D0  ,"2,859,226.27",7.67,"8,973.28",5.67,"158,147.87"
2569,2016-04-19,D1  ,"2,623,633.53",7.04,"24,861.34",15.72,"158,147.87"
2570,2016-04-19,D2  ,"5,632,106.38",15.12,"39,876.69",25.21,"158,147.87"
2571,2016-04-19,D3  ,"11,779,457.23",31.62,"44,458.28",28.11,"158,147.87"
2572,2016-04-19,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2573,2016-04-26,D0  ,"2,859,226.27",7.67,"8,973.28",5.67,"158,147.87"
2574,2016-04-26,D1  ,"2,623,633.53",7.04,"24,861.34",15.72,"158,147.87"
2575,2016-04-26,D2  ,"5,632,106.38",15.12,"39,876.69",25.21,"158,147.87"
2576,2016-04-26,D3  ,"11,779,457.23",31.62,"44,458.28",28.11,"158,147.87"
2577,2016-04-26,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2578,2016-05-03,D0  ,"2,862,026.50",7.68,"9,566.73",6.05,"158,147.87"
2579,2016-05-03,D1  ,"2,619,698.48",7.03,"24,215.19",15.31,"158,147.87"
2580,2016-05-03,D2  ,"5,632,106.38",15.12,"39,876.69",25.21,"158,147.87"
2581,2016-05-03,D3  ,"11,779,457.23",31.62,"44,458.28",28.11,"158,147.87"
2582,2016-05-03,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2583,2016-05-10,D0  ,"2,862,026.50",7.68,"9,566.73",6.05,"158,147.87"
2584,2016-05-10,D1  ,"2,871,051.57",7.71,"26,815.20",16.96,"158,147.87"
2585,2016-05-10,D2  ,"5,578,595.65",14.97,"39,232.33",24.81,"158,147.87"
2586,2016-05-10,D3  ,"11,581,614.87",31.09,"42,502.63",26.88,"158,147.87"
2587,2016-05-10,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2588,2016-05-17,D0  ,"3,005,052.01",8.07,"12,834.29",8.12,"158,147.87"
2589,2016-05-17,D1  ,"3,997,729.60",10.73,"36,091.97",22.82,"158,147.87"
2590,2016-05-17,D2  ,"6,439,102.60",17.28,"32,534.33",20.57,"158,147.87"
2591,2016-05-17,D3  ,"9,438,061.68",25.33,"34,719.85",21.95,"158,147.87"
2592,2016-05-17,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2593,2016-05-24,D0  ,"3,005,052.01",8.07,"12,834.29",8.12,"158,147.87"
2594,2016-05-24,D1  ,"4,030,952.99",10.82,"40,143.83",25.38,"158,147.87"
2595,2016-05-24,D2  ,"6,405,879.20",17.2,"28,482.47",18.01,"158,147.87"
2596,2016-05-24,D3  ,"9,438,061.68",25.33,"34,719.85",21.95,"158,147.87"
2597,2016-05-24,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2598,2016-05-31,D0  ,"3,280,160.28",8.8,"15,826.12",10.01,"158,147.87"
2599,2016-05-31,D1  ,"3,884,664.19",10.43,"39,368.25",24.89,"158,147.87"
2600,2016-05-31,D2  ,"6,266,014.86",16.82,"25,337.58",16.02,"158,147.87"
2601,2016-05-31,D3  ,"9,438,061.68",25.33,"34,719.85",21.95,"158,147.87"
2602,2016-05-31,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2603,2016-06-07,D0  ,"3,312,113.79",8.89,"18,696.14",11.82,"158,147.87"
2604,2016-06-07,D1  ,"3,884,664.19",10.43,"39,368.25",24.89,"158,147.87"
2605,2016-06-07,D2  ,"6,266,014.86",16.82,"25,337.58",16.02,"158,147.87"
2606,2016-06-07,D3  ,"9,438,061.68",25.33,"34,719.85",21.95,"158,147.87"
2607,2016-06-07,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2608,2016-06-14,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2609,2016-06-14,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2610,2016-06-14,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2611,2016-06-14,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
2612,2016-06-14,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2613,2016-06-21,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2614,2016-06-21,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2615,2016-06-21,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2616,2016-06-21,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
2617,2016-06-21,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2618,2016-06-28,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2619,2016-06-28,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2620,2016-06-28,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2621,2016-06-28,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
2622,2016-06-28,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2623,2016-07-05,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2624,2016-07-05,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2625,2016-07-05,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2626,2016-07-05,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
2627,2016-07-05,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2628,2016-07-12,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2629,2016-07-12,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2630,2016-07-12,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2631,2016-07-12,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
2632,2016-07-12,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2633,2016-07-19,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2634,2016-07-19,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2635,2016-07-19,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2636,2016-07-19,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
2637,2016-07-19,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2638,2016-07-26,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2639,2016-07-26,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2640,2016-07-26,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2641,2016-07-26,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
2642,2016-07-26,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2643,2016-08-02,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2644,2016-08-02,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2645,2016-08-02,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2646,2016-08-02,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
2647,2016-08-02,D4  ,"14,190,386.61",38.09,"33,274.48",21.04,"158,147.87"
2648,2016-08-09,D0  ,"3,479,060.96",9.34,"25,958.21",16.41,"158,147.87"
2649,2016-08-09,D1  ,"3,880,432.31",10.42,"38,857.75",24.57,"158,147.87"
2650,2016-08-09,D2  ,"6,266,640.25",16.82,"25,642.08",16.21,"158,147.87"
2651,2016-08-09,D3  ,"9,437,436.29",25.33,"34,415.35",21.76,"158,147.87"
